Tile,Address,Average dBm,Variance in dBm,Address Count,Number of Positions,33,Number of Addresses,491
0,ArubaNet_10:e0:40,-69.73294629898403,4.26249944704,689
0,ArubaNet_10:e0:41,-69.82352941176471,4.31003460208,680
0,ArubaNet_10:e0:42,-69.89458272327965,4.49547577756,683
0,ArubaNet_11:eb:40,-86.77992277992279,1.88978995543,518
0,ArubaNet_11:eb:41,-86.87809917355372,1.58637985793,484
0,ArubaNet_11:fd:a0,-73.60882352941177,3.16168685121,680
0,ArubaNet_11:fd:a1,-73.71130952380952,2.973205428,672
0,ArubaNet_11:fd:a2,-73.76539589442815,2.98894918344,682
0,ArubaNet_3b:27:d3,-88.0,0.0,1
0,ArubaNet_11:eb:42,-86.69574944071589,1.73740922581,447
0,ArubaNet_11:eb:0f,-89.0,0.0,1
0,ArubaNet_11:eb:fe,-89.0,0.0,1
0,ArubaNet_11:0b:9b,-87.0,0.0,1
0,ArubaNet_ad:c0:41,-88.0,0.0,1
0,ArubaNet_21:ac:03,-85.0,0.0,1
0,ArubaNet_11:0d:b7,-86.0,0.0,1
0,ArubaNet_11:eb:cf,-87.0,0.0,1
0,ArubaNet_11:eb:6b,-88.0,0.0,1
0,ArubaNet_11:ad:6a,-86.0,0.0,1
0,ArubaNet_11:eb:ea,-88.0,0.0,1
0,ArubaNet_11:eb:62,-88.0,0.0,1
0,ArubaNet_11:4b:74,-87.5,0.25,2
0,ArubaNet_11:18:f9,-88.0,0.0,1
0,ArubaNet_11:eb:6c,-87.0,0.0,1
0,ArubaNet_f7:e3:4c,-89.0,0.0,1
0,ArubaNet_11:73:9d,-85.0,0.0,1
0,ArubaNet_b1:f4:42,-87.0,0.0,1
0,ArubaNet_11:eb:a8,-87.0,0.0,1
0,ArubaNet_11:eb:12,-89.0,0.0,1
0,ArubaNet_11:fd:c1,-87.75,1.6875,12
0,ArubaNet_0e:e2:32,-89.0,0.0,1
0,ArubaNet_11:73:35,-86.0,0.0,1
0,ArubaNet_11:ab:bc,-86.0,0.0,1
0,ArubaNet_11:bf:42,-86.0,0.0,1
0,ArubaNet_11:fd:c0,-88.17647058823529,3.32179930796,17
0,ArubaNet_11:eb:da,-89.0,0.0,1
0,ArubaNet_11:eb:a4,-86.0,0.0,1
0,ArubaNet_f7:e2:40,-86.0,0.0,1
0,ArubaNet_51:38:44,-88.0,0.0,1
0,ArubaNet_11:fd:c2,-88.0,5.0,8
0,ArubaNet_11:eb:a6,-86.0,0.0,1
0,ArubaNet_11:eb:8c,-87.0,0.0,1
0,ArubaNet_11:73:c8,-87.0,0.0,1
0,ArubaNet_11:fd:36,-89.0,0.0,1
0,ArubaNet_11:8f:a4,-87.0,0.0,1
0,ArubaNet_11:73:cf,-87.0,0.0,1
0,ArubaNet_11:eb:16,-87.0,1.0,2
0,ArubaNet_11:58:1f,-86.0,0.0,1
0,ArubaNet_11:73:4f,-88.0,0.0,1
0,ArubaNet_11:55:a0,-100,0.0,0
0,ArubaNet_11:eb:8d,-100,0.0,0
0,ArubaNet_51:9f:ee,-100,0.0,0
0,ArubaNet_11:9d:4f,-100,0.0,0
0,ArubaNet_11:4b:c8,-100,0.0,0
0,ArubaNet_91:f1:14,-100,0.0,0
0,ArubaNet_11:eb:70,-100,0.0,0
0,ArubaNet_11:a3:4f,-100,0.0,0
0,ArubaNet_11:eb:b8,-100,0.0,0
0,ArubaNet_b9:bf:03,-100,0.0,0
0,ArubaNet_61:8f:61,-100,0.0,0
0,ArubaNet_5f:db:fe,-100,0.0,0
0,ArubaNet_b1:df:01,-100,0.0,0
0,ArubaNet_11:0b:36,-100,0.0,0
0,ArubaNet_11:c1:68,-100,0.0,0
0,ArubaNet_91:15:1f,-100,0.0,0
0,ArubaNet_f7:6f:88,-100,0.0,0
0,ArubaNet_f1:b6:b0,-100,0.0,0
0,ArubaNet_f9:89:a6,-100,0.0,0
0,ArubaNet_11:eb:78,-100,0.0,0
0,ArubaNet_e5:50:c4,-100,0.0,0
0,ArubaNet_04:18:6c,-100,0.0,0
0,ArubaNet_11:0b:45,-100,0.0,0
0,ArubaNet_11:c1:a4,-100,0.0,0
0,ArubaNet_11:4b:5e,-100,0.0,0
0,ArubaNet_a2:d2:40,-100,0.0,0
0,ArubaNet_11:eb:e2,-100,0.0,0
0,ArubaNet_11:41:ae,-100,0.0,0
0,ArubaNet_00:e0:43,-100,0.0,0
0,ArubaNet_11:eb:32,-100,0.0,0
0,ArubaNet_11:0d:35,-100,0.0,0
0,ArubaNet_11:a5:40,-100,0.0,0
0,ArubaNet_6f:8f:73,-100,0.0,0
0,ArubaNet_89:c8:57,-100,0.0,0
0,ArubaNet_11:2b:48,-100,0.0,0
0,ArubaNet_11:bf:4b,-100,0.0,0
0,ArubaNet_0b:eb:8e,-100,0.0,0
0,ArubaNet_11:eb:d8,-100,0.0,0
0,ArubaNet_11:eb:3e,-100,0.0,0
0,ArubaNet_11:ab:c0,-100,0.0,0
0,ArubaNet_4c:27:d1,-100,0.0,0
0,ArubaNet_11:eb:d3,-100,0.0,0
0,ArubaNet_3b:0d:46,-100,0.0,0
0,ArubaNet_11:eb:e0,-100,0.0,0
0,ArubaNet_11:eb:c0,-100,0.0,0
0,ArubaNet_11:43:2d,-100,0.0,0
0,ArubaNet_f1:e2:4f,-100,0.0,0
0,ArubaNet_21:d4:17,-100,0.0,0
0,ArubaNet_f7:9c:35,-100,0.0,0
0,ArubaNet_11:eb:24,-100,0.0,0
0,ArubaNet_11:6b:9c,-100,0.0,0
0,ArubaNet_11:c1:59,-100,0.0,0
0,ArubaNet_41:da:e5,-100,0.0,0
0,ArubaNet_11:f1:41,-100,0.0,0
0,ArubaNet_11:4b:4a,-100,0.0,0
0,ArubaNet_11:27:50,-100,0.0,0
0,ArubaNet_11:fd:f2,-100,0.0,0
0,ArubaNet_11:db:ff,-100,0.0,0
0,ArubaNet_11:cb:71,-100,0.0,0
0,ArubaNet_21:ac:a9,-100,0.0,0
0,ArubaNet_45:a7:ea,-100,0.0,0
0,ArubaNet_11:d3:42,-100,0.0,0
0,ArubaNet_11:73:0a,-100,0.0,0
0,ArubaNet_e9:7a:3c,-100,0.0,0
0,ArubaNet_11:bb:b3,-100,0.0,0
0,ArubaNet_11:03:cf,-100,0.0,0
0,ArubaNet_11:eb:d2,-100,0.0,0
0,ArubaNet_11:43:42,-100,0.0,0
0,ArubaNet_11:ab:87,-100,0.0,0
0,ArubaNet_a2:92:ad,-100,0.0,0
0,ArubaNet_11:c1:42,-100,0.0,0
0,ArubaNet_31:96:97,-100,0.0,0
0,ArubaNet_11:27:35,-100,0.0,0
0,ArubaNet_11:fd:4b,-100,0.0,0
0,ArubaNet_11:eb:57,-100,0.0,0
0,ArubaNet_01:fd:c2,-100,0.0,0
0,ArubaNet_91:6d:3c,-100,0.0,0
0,ArubaNet_11:eb:08,-100,0.0,0
0,ArubaNet_11:ad:c1,-100,0.0,0
0,ArubaNet_11:55:58,-100,0.0,0
0,ArubaNet_11:3b:8a,-100,0.0,0
0,ArubaNet_11:9d:8c,-100,0.0,0
0,ArubaNet_21:ac:41,-100,0.0,0
0,ArubaNet_21:12:c2,-100,0.0,0
0,ArubaNet_11:fd:0d,-100,0.0,0
0,ArubaNet_11:bb:61,-100,0.0,0
0,ArubaNet_11:eb:68,-100,0.0,0
0,ArubaNet_c1:b5:5a,-100,0.0,0
0,ArubaNet_79:c8:40,-100,0.0,0
0,ArubaNet_11:a7:95,-100,0.0,0
0,ArubaNet_11:fd:f0,-100,0.0,0
0,ArubaNet_d1:01:ef,-100,0.0,0
0,ArubaNet_41:3c:5c,-100,0.0,0
0,ArubaNet_11:fd:5a,-100,0.0,0
0,ArubaNet_c1:12:b8,-100,0.0,0
0,ArubaNet_91:c1:57,-100,0.0,0
0,ArubaNet_11:eb:02,-100,0.0,0
0,ArubaNet_b1:4f:f4,-100,0.0,0
0,ArubaNet_11:fd:31,-100,0.0,0
0,ArubaNet_91:a1:85,-100,0.0,0
0,ArubaNet_11:b5:c0,-100,0.0,0
0,ArubaNet_21:cc:f9,-100,0.0,0
0,ArubaNet_c1:eb:42,-100,0.0,0
0,ArubaNet_11:65:c2,-100,0.0,0
0,ArubaNet_11:fd:12,-100,0.0,0
0,ArubaNet_11:41:8a,-100,0.0,0
0,ArubaNet_11:66:c4,-100,0.0,0
0,ArubaNet_11:eb:82,-100,0.0,0
0,ArubaNet_21:04:60,-100,0.0,0
0,ArubaNet_10:e0:c0,-100,0.0,0
0,ArubaNet_21:46:b4,-100,0.0,0
0,ArubaNet_11:27:d1,-100,0.0,0
0,ArubaNet_89:eb:42,-100,0.0,0
0,ArubaNet_11:fd:55,-100,0.0,0
0,ArubaNet_11:fd:58,-100,0.0,0
0,ArubaNet_11:c1:a6,-100,0.0,0
0,ArubaNet_b1:59:07,-100,0.0,0
0,ArubaNet_11:fd:20,-100,0.0,0
0,ArubaNet_11:fd:d3,-100,0.0,0
0,ArubaNet_fe:39:89,-100,0.0,0
0,ArubaNet_b1:9f:bc,-100,0.0,0
0,ArubaNet_11:0b:47,-100,0.0,0
0,ArubaNet_11:fd:e4,-100,0.0,0
0,ArubaNet_11:27:d3,-100,0.0,0
0,ArubaNet_11:fd:91,-100,0.0,0
0,ArubaNet_11:f1:40,-100,0.0,0
0,ArubaNet_45:fd:c2,-100,0.0,0
